кемпірі,.,–,1
Аман-есен,барып,орналасқан,1
қарсы,алды,.,1
біліп,болмайды,",",1
",",әкеші,бір,1
Аянның,ертеңгі,күннің,1
дуылдап,соғыста,жүрген,1
жақсылық,атаулының,бәр-бәрі,1
–,Жүріңдер,",",2
мынау,дөй,ғой-ей,1
Мұнан,кейін,біздің,1
.,Аянның,әкесі,1
.,Менің,көкемнің,1
:,«,Шіркін,1
",",тұмсығын,созып,1
.,Асылбектің,кемпірі,1
–,деді,бір,2
.,26,Арбадан,1
жүректен,қуанатынбыз,...,1
–,десіп,сетіней,1
онда,да,ойынның,1
жата,беріс,тастап,1
кезде,",",ауылдың,1
екен,.,Менің,1
өй,өңшең,топырлаған,1
соң,ба,",",1
енді,жайғасып,отыра,1
:,–,Ағам,1
Ертегі,тыңдайсың,ба,1
.,Тұтасқан,қап-қара,1
Жоға,.,Әлгі,1
терезенің,түбіне,кеп,1
көрсете,отырып,",",1
етіп,шетімізден,жылап,1
үйінде,бұрынғыдан,да,1
жүрді,.,Мұның,1
жүреді,ғой,",",1
қызығып,иланатынымыз,сонша,1
көлденеңінен,сүйрете,басып,1
",",мен,сендерге,3
тоспа,басында,ойнадық,1
кемпірі,шықты,да,1
..,–,деп,4
мейірімсіз,адам,еді,1
Былай,шық,деп,1
күні,түнде,далаға,1
.,Ой,есіркі,1
жаудырап,қарап,тұрғанына,1
тағы,да,.,1
–,Мен,судың,1
",",азан-қазан,боп,1
Көз,ұшында,бұлдырап,1
оның,сөзіне,қошамет,1
айтқанын,жазса,",",1
болмаса,",",жүрісіне,1
...,Кей,күні,1
мұз,боп,қатып,1
шөпке,аунатып,",",1
кінжіді,.,–,1
күрсініп,қойды,да,1
жоқ,еді,ғой,1
қошамет,білдіріп,сықылықтай,1
жатқандай,дүбір,шығарады,1
үстінде,жұлынып,«,1
дауыстап,.,–,1
біз,үшін,нағыз,1
болмады,.,Сол,1
",",тек,басқамыз,1
күрешке,ыстық,сүтті,1
.,Оның,асыға,1
өтті,де,:,1
еткізіп,шығара,отырып,1
шыққан,екенбіз,.,1
қару,біткеннің,құдайы,1
қап,",",болмаса,1
жерге,тығатын,болды,1
кетуші,еді,.,3
Сол,күні,Аян,1
дейін,ұйықтай,алмадым,1
жерде,:,шолақ,1
әжесі,екеуі,біздің,1
қасымда,отырған,Садық,1
хат,танытуға,бар,1
тағы,бір,ертегі,1
деді,.,Онан,2
Тұржан,енді,оны,1
жалымнан,мықтап,ұстап,1
де,",",естімеген,1
",",күн,сайын,1
көтере,азан-қазан,қып,1
.,–,4,1
тебе,берді,.,1
",",шетімізден,:,1
кейін,Аян,тобығын,1
кеттік,.,Және,1
әдіс,",",ол,1
.,Іскерден,біртіндеп,1
сәл,күрсініп,қойды,1
бата,алмай,",",1
болды,.,Мен,1
бері,зыр,жүгіріп,1
Армия,қатарынан,жақында,1
түсіп,",",жер,1
кезек-кезек,үрлеп,қойып,1
сүртті,де,",",1
бұлқынғанына,қарамастан,тырп,1
кезде,үй-үйден,шанасы,1
.,Біз,үн-түнсіз,1
.,Өзі,айтқаннан,1
келгеніңде,қоңыр,сиырыңда,1
ғой,",",елден,1
:,–,Қалай,1
Аянның,бастауымен,Бапай,1
жүгіре,алмайсың,шойтаңдап,1
көкейіміздегі,асыл,арманымыз,1
оның,омырауын,иіскеуге,1
кейін,бір,жеті,1
де,ердім,.,1
қалғанның,өзінде,де,1
келіп,",",өзінен-өзі,1
жер,шұқылап,босағада,1
тебуге,жарамайды,.,1
Танауымызды,қос-қосынан,тартып,1
орап,",",темекіні,1
.,Аян,екеуміз,1
сайын,бір,ертегі,1
күні,қанатты,шанамен,1
десең,де,тез,1
Әй,",",Аян,1
боп,қатып,қалатын,1
ертегісін,тыңдаған,кезде,1
соңынан,шошайып,жалғыз,1
тек,бұзаулы,қоңыр,1
күтуіміз,керек,.,1
«,ойбай,»,1
басталып,",",жеті,1
ғана,:,–,1
онан,кейін,Есікбай,1
жаутаңдап,",",өңі,1
кешке,дейін,өгіз,1
.,Ымырт,сәулесі,1
қайта,кірістік,.,1
.,Аян,қалпақша,1
О,",",желкең,1
халге,жеттік,.,1
Есікбай,оны,ұзын,1
ә,?,Қоңыр,1
не,десең,де,1
бермейсің,?,–,1
–,деп,жалына,1
түскен,соң,Аян,1
тек,басқамыз,ертегіні,1
",",қысқасы,Аян,1
.,Құжынаған,шыбындардың,1
шынысын,төңкеріп,қуысқа,1
біреу,менің,құлағыма,1
ең,соңынан,шошайып,1
жоғарғы,жағындағы,шұңқыр-тоспаны,1
..,»,–,2
күрсініп,.,–,1
Тіпті,келе-келе,күніне,1
бір,оралмауы,қалай,1
ербеңдете,береді,.,1
",",қорадан,секіріп-секіріп,1
жөнеледі,.,Кейде,1
белінен,қапсыра,қысып,1
шетіндегі,ат,қораға,2
парлайды,.,Біз,1
үйде,қалған,киімдерін,1
.,–,Сынып,2
шамамыз,жоқ,.,1
дәу,туралы,ертегісін,1
–,Кекілін,қара-ей,1
қолтығындағы,жастығын,мыжғылай,1
Тырнағының,қайсы,–,1
осы,қаршадай,жетім,1
Аян,айтқан,ертегілердің,1
өгізден,домалап,түсіп,1
не,өреміз,жетпейтін,1
зыр,жүгіріп,сынық,1
күртесінің,омырауына,тұмсығын,1
күш,бар,.,1
Екінші,күні,тағы,1
оның,аппақ,білегінен,1
қайтпайды,ғой,",",1
",",дию-перілер,жайлап,1
.,Ғажап,ертегілер,2
Шама,шарқыңның,сол,1
кісі,аттары,бірдей,1
төбелескісі,келіп,",",1
:,18,–,1
Құз,іші,қорқынышты,1
рульді,шана,да,1
тек,Есікбай,ғана,1
",",көңілге,олқы,1
алысса,",",иә,1
құрыстап,қалған,бойымызды,1
кетіппіз,.,Сықылықтап,1
қоршалай,тұрмыз,.,1
Кешкісін,жерден,қазылған,1
болады,",",–,1
шығарған,:,үйінен,1
етті,...,Жаны,1
қайтыс,болыпты,.,1
көңілді,еді,.,1
теріс,айналып,кетті,1
",",осы,әлгінде,1
дүние,тапқанымызға,мәз-мейрам,1
Ыза,болған,Аян,1
бір,сәтке,жұқалаң,1
болдық,.,Сол,1
сым,темір,салып,1
иіскегің,кеп,тұрса,1
тымырсық,күнде,бұрқылдаған,1
тең,бөліне,бастадық,1
?,–,Болғанда,1
.,Аян,болса,2
оның,бұрынғы,ертегілерінен,1
.,Есікбай,оны,1
көрінді,.,Бір,1
құшырланып,.,–,1
.,Бірақ,қанша,1
еткізді,.,Төбе,1
боп,кетті,.,1
білінгеннен,бастап,ымырт,1
жауыр,өгіздің,үстіне,1
",",біз,де,2
шыға,қалсам,",",1
шанам,дәл,осындай,1
",",кір-кір,жұқа,1
екен,»,",",1
өтті,.,Біздің,1
неме,!,–,1
Жылауды,әркім,біледі,1
күңкілдейтін,.,Әрине,1
сиырды,байла,!,1
де,қызық,ертегі,4
жалтақтап,қарай,береміз,1
",",ыңырана,мөңіреді,1
–,Ей,",",3
кіріскенбіз,.,–,1
.,Сірескен,ақ,1
ғой,.,Аулақ,1
итеріп,қап,шөпке,1
не,ішіп,",",1
шалып,қалды,.,1
қысып,",",қайқайтып,1
саусыңдар,ма-ей,?,1
«,Енді,көзіңді,1
үңгір,тауға,ұқсап,1
әлгі,Аянға,апарып,1
дейін,еске,алып,1
амалсыз,бергендей,болушы,1
деді,бір,кез,1
үйіне,мен,де,1
ашылып,",",сыртқа,1
боп,",",шылқылдап,1
тыңдама,.,Әлі,1
түйіп,",",ондайлардан,1
да,ол,теуіп,1
бойы,өгіз,үстіндегі,1
жабылған,.,Жанып,1
Сонымызды,сезгендей,Иманжанов,1
қойдың,құйрық,майымен,1
боп,алға,қарай,1
",",бір,рет,1
сиырыңда,өсімімен,қолыңа,1
ағаларымыздың,үйде,қалған,1
Тобығы,үшінші,рет,1
соң,біздің,жауабымызды,1
бәріміз,көңілді,күлкіге,1
тура,бауша,қияр,1
көзге,түсті,.,1
Апыр-ай,",",ә,1
боп,қалды,.,1
енді,бұрынғысындай,шанаға,1
жасық,екенімізді,»,1
ойын,аз,ба-ей,1
",",бар,қызыққа,1
аш,.,Сонда,1
тайдырып,алды,.,1
шымырлатады,.,Шетімізден,1
өмір,бойы,удай,1
.,Өйткені,Аянның,1
Төбесіне,ұя,салған,1
таудың,дәл,етегінде,1
",",піскен,соң,1
жіберуге,шақ,тұр,1
ұмтылған,",",Есікбай,1
біздің,үйдің,іргесінде,1
жататын,болды,.,1
–,Күн,ыстық,1
сары,тонының,омырауына,1
Ортасына,сым,темір,1
Ой,есіркі,!,1
",",не,болса,1
қоқымға,дейін,қағып,1
аяғынан,шалып,",",1
ей,",",менің,1
–,сендер,қызықсыңдар,1
Мен,шыдай,алмай,1
жүрісіне,жүріс,қоса,1
кеткенге,ұқсайды,ғой,1
астында,алпысқа,дейін,1
ердік,.,Үйдің,1
Қатты,жығылған,Есікбай,1
түн,ортасында,",",1
",",өзін,біраз,1
ұстайды,.,Арайланып,1
.,Сайға,түскен,1
көшенің,басына,қарай,1
да,",",ей,1
алмайсың,.,Сол,1
...,Түске,жақын,1
көзіңді,аша,алмайсың,1
Ешкіөлмес,шоқысына,көз,1
!,Ертең,де,1
қол-аяғын,ербеңдете,береді,1
тартып,тұратын,жайдары,1
секіріп-секіріп,түсіп,",",1
сандықта,жатыр,",",1
кіріп,кетті,ме,1
Темекі,тартып,отырып,1
жақ,жаппастан,",",1
жатқан,қорқынышты,терең,1
табанынан,от,жарқылдап,1
көзін,сығымдап,жылап,1
бізді,төрге,отырғызып,1
Бар,.,Ендеше,1
тұлыптай,боп,қозғала,1
.,–,Аян,2
бесінші,күні,кешкісін,1
насаттана,сорып,қойып,1
соғыс,аздай,",",1
ерекше,бір,нұры,1
бірі,көзінен,айрылғандар,1
біз,бұған,да,1
тағатың,жетпейтін,.,1
ертегісі,түннің,жарымында,1
бала,қайда,екен,1
дейін,иісін,иіскеп,1
қан,",",арқасы,1
Соның,арасында,тұншыға,1
бала,.,Сөйткенше,1
зулата,жөнелді,.,1
айдасып,барғаннан,кейін,1
келдіңдер,",",балалар,1
оның,алдына,әкелдім,1
Садық,оның,аппақ,1
бұрынғыдан,да,ұзағырақ,1
аласа,",",шошайған,1
.,–,Жат,1
Ол,әжесі,екеуі,1
бір,көше,боп,1
бәрі,құлақтан,шет,1
етіп,салғызады,",",1
артық,көрінбек,боп,1
–,деп,бірімізді,1
Үйінде,көрші-қолаң,әйелдер,1
әлгі,екі,атаманның,1
дір-дір,етеді,.,1
үзілердей,боп,тынымсыз,1
әкесі,майданға,аттанып,1
болса,өзің,бер,1
тартып,",",қараңғыда,1
күлімдеп,тұратын,қара,1
!,Онысы,несі-ай,1
бір,жерге,жиналып,1
Күзде,оқу,басталып,1
дауыс,шығарған,жоқ,1
титықтап,шыққан,арық,1
ұрынатын,жаман,әдеті,1
.,Көпке,дейін,1
келдік,.,Адам,1
қиялдағы,дүниені,көріп,1
кетірді,.,Ыза,1
қотыр,тайдың,айтқанын,1
аузын,толтыра,сорып,1
алып,.,Аян,1
",",жүріп,келе,1
ма,?,Бар,1
Мұғалімнің,тақтаға,жазған,1
Бір,жамбастаған,күйде,1
жауға,қарсы,арыстанша,1
жалғыз,көзді,әулие,1
.,Іргеге,қарап,1
барғаннан,кейін,біз,1
Екеуі,де,осымен,1
шығарған,жоқ,.,1
салғызам,.,Ағам,1
лып,дегізіп,суырып,1
өзі,аса,қатыгез,1
.,Мен,оның,2
дәудің,иті,құсап,1
ойынымызға,қарап,шетте,1
–,Жоқ,",",1
келдіңдер,ғой,",",1
жер,көшіп,келе,1
ұйып,отырып,тыңдағанды,1
–,деп,бастай,1
біз,бұ,дүниеде,1
тұмсығын,созып,",",1
",",бақырып,үйіне,1
«,уралап,»,1
атқанша,сандырақтап,сөйлеп,1
салынған,ешкі,сирақ,1
шанамен,ылди,",",1
–,Енді,аяғымды,1
Бәріміз,сол,нұсқаған,1
сонша,",",оны,1
бітіп,",",асқар,1
.,Қане,кет,1
–,Менің,көкем,1
аяғынан,паралич,болған,1
.,Таңертең,ояна,1
.,Дәл,сол,1
алқына,тұрып,сүйінші,1
",",бала,",",1
Аян,тобығын,қайтып,1
боп,жарқырайды,.,1
.,Төбе,құйқаны,1
тастайды,.,Бірақ,1
ауылға,қайтты,.,1
ауыр,шердің,лықсып,1
апам,кигізбейді,",",1
дедім,мен,оңаша,1
.,–,Анау,1
онан,әрмен,жамандайтын,1
Анау,сиырды,байла,1
үйретемін,деп,",",1
жазады,.,Кейде,1
.,–,Салып,1
.,Жетім,баланың,1
көкем,де,жоқ,1
жаға,бастаған,кезде,1
сәл,тереңдесе,бөкпе,1
бар,зілін,салды,1
Қайта,атысамыз,.,1
",",маңдайындағы,біркелкі,1
иіс,аңқиды,.,1
",",көз,демей,1
Қосым,шыдай,алмай,1
Мен,бүгін,таң,1
айлы,түнде,әлгі,1
аяғымды,",",сырт,1
күніне,бір,рет,1
бас,киімін,алып,1
дүркіресіп,",",Аянның,1
беріп,жүрдік,те,1
.,Ала,қыстай,1
келдік,.,Аянды,1
сүйреткен,күйде,екі,1
уһ,»,деп,1
көрмегендей,үйіне,қайтты,1
қылығының,өзі,кереметтей,1
аунатып,",",сықылықтай,1
айдалада,тапқанмын,»,1
едік,.,Ғажап,1
жаздады,.,Біз,1
",",астына,шөп,1
Мұның,өзі,біз,1
қарадық,.,Шынында,1
–,деп,ентелеп,1
–,Үйбай,",",2
осы,кезде,",",1
естіп,те,үлгердік,1
",",бет-аузын,сия-сия,1
:,«,Аса,1
кезде,–,соғыс,1
",",Аянның,кешкі,1
Садық,.,–,1
басына,ілді,де,1
күйелеш,масақты,лып,1
",",шаңытып,тұрып,1
сен,жүгіре,алмайсың,1
тануымызды,күтіп,жүргендей-ақ,1
ақ,көңіл,",",1
құрып,",",бас,1
қазбалап,ойлай,түсуге,1
Жүр,",",ойнайсың,1
әркімге,бір,ұрынатын,1
!,»,–,3
.,Ол,өте,1
дүние,–,ертегі,1
қайырып,келе,жатып,1
жеткенде,",",көз,1
жадырап,сала,береді,1
.,Аян,тырс,1
",",мен,де,1
аударар,емес,.,1
.,Менен,кейін,1
Сол,күннен,бастап,1
Ән,емесау,",",1
отырған,Қосым,шыдай,1
мұнан,ауыр,жаза,1
",",сөйтіп,",",1
тұрған,шелек,",",1
жаза,алатындай,халге,1
",",кемпіріне,көрпе,1
қызық,айтайын,ба,1
Бұл,кісі,–,1
",",оңынан,баяу,1
соң,біраз,үнсіз,1
рет,тайғанда,",",1
бүгінге,осымен,бітті,1
өңі,боп-боз,есігінің,1
соғысқа,барсам,",",1
болыпты,.,Біздің,1
сөздері,бізге,анық,1
шамның,білтесін,онан,1
ұстай,алып,.,1
Әуелде,құлындағы,даусы,1
",",сиялы,қарындашты,1
қалып,",",төңіректі,1
бала,тұр,екен,1
үрлеп,тұрды,.,1
тұратын,жайдары,жүзі,1
шошақ,бөрікке,ұсап,1
деп,жанұшыра,бақырып,1
деп,қояды,.,1
күнделікті,ойлап,шығаратынын,1
көз,айырмастан,ортаға,1
Арбадан,түсіп,қап,1
",",біреулері,төмен,1
аспанға,қарады,.,1
түсіп,",",рақаттана,1
көресің,",",–,1
жиі,екен,",",1
хат,жазып,тұрамын,1
Аян,бізге,қосылып,1
өзі,күнделікті,ойлап,1
кейін,оған,шанасын,1
сиырымыз,бар,.,1
Есікбай,оны,мазақтай,1
болып,шуласып,",",1
кетті,.,Ұшып,1
.,Онан,бір,1
кетерде,ғана,көзін,1
.,Мұнан,әрі,1
тұсынан,«,әжетайлап,1
ұмытылмас,.,Асыр,1
Шетімізден,ит,талағандай,1
сөзіне,күлімсіреп,.,1
",",қызыға,қарадық,1
демінен,теңселіп,тұрғандай,1
барып,біреуіміз,:,1
үстіне,жарбия,жабысасың,1
–,Иә-ә,...,1
теуіп,жүрген,шанаға,1
ат,қораға,қарай,1
шүйіріп,қоятын,.,1
.,Тіпті,ол,1
күнде,кешкісін,ат,1
жеткенді,аяқтан,шалып,1
жанына,кеп,",",1
Сондықтан,да,біз,1
мақтанатынбыз,.,–,1
жұлынып,«,цоп,1
",",сабан,содан,1
–,Сенімен,бе,1
.,Біз,болсақ,3
тымырсық,еді,.,1
осындай,еді,",",1
:,–,Хат,1
партаға,отырғанбыз,.,1
жетпейтін,.,Сондықтан,1
түсіп,",",ойыншық,1
.,Аян,бұл,1
сол,екенін,ұғады,1
!,Біз,үйге,1
сүйсіне,таңырқасып,қойдық,1
бойлы,",",қол-аяғы,1
деді,ілулі,тұрған,1
«,Шіркін-ай,",",1
шығып,пальтоны,алып,1
",",төсегіме,жаттым,1
баласы,кісі,өлтірер,1
қағып,",",дегбірі,1
түсеміз,.,Бәріміз,1
жарғақ,сары,тоны,1
бүкіл,ауылды,шулыға,1
тынымсыз,сөйлеп,",",1
күн,өткен,соң,1
бар,ма,?,2
бұрышта,бір,уыс,1
Келе,бірден,сыбырлай,1
көріп,отырғандай,дірілдей,1
ыстық,сүтті,апыл-ғұпыл,1
біздің,ауыл,отынға,1
.,Келесі,күні,1
",",салып,берейін,1
жөнелді,.,Аян,1
Онан,соң,қойдың,1
орауға,икемге,келмей,1
",",әлі,...,1
тарадық,.,Үйге,1
жолға,жүретін,адамдай,1
көтеріп,алды,.,1
:,–,Кәне,1
Жануар,",",бәрін,1
",",ақ,жейдесін,1
",",–,деген,4
тартып,қойып,",",1
.,Тапталған,қар,1
Біздің,бұл,түрімізді,1
.,Тобығы,тайған,1
Дір-дір,етіп,шетімізден,1
алдына,нендей,мұрат,1
",",қарың,үзілердей,1
.,Сонан,кейін-ақ,1
–,деп,шанаңды,1
алдында,тұрдым,да,1
әр,жаққа,ішімізді,1
ат,қораның,төбесі,1
сиялы,қарындашты,тілімен,1
бітеді,...,–,1
әлі,...,Бапай,1
.,Үлкендер,«,1
сондықтан,оны,тырнауық,1
",",Қосымды,аяғынан,1
бірі,қолынан,",",1
жайнап,қуанып,кетуші,1
сүйретіп,солтақтап,басатын,1
Онан,соң,әлгі,1
Бапай,шалдың,үйіне,2
біріміз,түртпектей,береміз,1
»,дауыс,қойып,1
.,Енді,бір-бір,1
кезде,",",бізге,1
ба,",",әлде,1
біз,бір,топ,1
",",сөйтіп,әкеағаларымызды,1
не,мойнымыз,жар,1
",",бір,сырғанап,1
соң,көрдім,",",1
өсімімен,қолыңа,тапсырамын,1
басатын,болды,.,1
жас,қабірге,жаутаңдап,1
.,Мен,бүйтіп,1
қуана,даурықпайтын,.,1
оны,мүміркегеннен,амалсыз,1
зулата,сырғанап,жүрген,1
көріп,.,–,1
әрмен,жамандайтын,.,1
жеткен,қыздар,соқаның,1
болам,.,Сондайда,1
сайға,.,Ел,1
Жаз,ортасы,.,1
қос,ауыз,мылтықтан,1
секілді,.,Оның,1
қиын,ба,",",1
...,тура,жаздыгүні,1
Садық,мақтана,дауыстап,1
маңдайындағы,біркелкі,етіп,1
.,Есікбайдың,бойы,1
",",үңгір,сияқты,1
келе,жатқан,Қосымды,1
күш,алды,.,1
–,деп,шанамды,1
",",мені,желкемнен,1
олардан,шығатын,иісті,1
есте,қалғандарын,қайталай,1
",",ендеше,ертегі,1
кіші,балаларды,тамсандыра,1
Аян,мұнан,кейін,1
білдіртпей,ғана,сол,1
қоңыр,тау,тұрады,1
сырғанақты,онан,әрмен,1
бір,қызу,шағында,1
.,Тағы,да,1
сызылта,шырт,дегізіп,1
ұрлап,жүргенімізді,біліп,1
Есікбай,біразға,дейін,1
басын,көтеріңкіреп,маған,1
3,Қызық,еді,1
",",сол,қолын,1
",",темекіні,жарыса,1
ұзын,соқа,тартуға,1
Ата,",",аяғымды,1
айналып,кетті,.,1
бүгінге,дейін,",",1
кейін,Есікбай,берді,1
.,Өйткені,алғаш,1
Кет,",",тырнауық,1
.,Мен,де,1
ғой,",",аяғыңды,1
еді,?,–,1
Әйелдерге,қосылып,жылауға,1
Иә,",",неге,1
айтып,бітіреді,де,1
",",ес,қалмай,1
қотыр,тайына,тіл,1
болсын,",",әже,1
қарай,жүре,бастадым,1
сияқты,бірдеңені,қалғып-мүлгіп,1
дейді,ғой,.,1
Сол,түні,денесі,1
да,олардың,әрқайсысының,1
Мұнан,әрі,шыдау,1
қар,жауған,.,1
ұрсады,ғой,",",1
жасыра,алмады,.,1
бұрқ,ете,қаласың,1
ешкімге,ерекше,ықылас,1
Ойынға,араласпайды,.,1
тағы,бір,қаралы,1
керемет,болар,еді-ау,1
жүзі,тершіп,",",1
аяғымды,салып,берші,1
",",ақсақ,аяғын,1
күнде,кешке,қарай,1
әйтпесе,көресің,",",1
Тек,бір,кезде,1
",",тоқтаңдаршы,",",2
іші,қорқынышты,.,1
сирақ,шылымды,орауға,1
екен,.,Ай,1
бізге,айтып,беруі,1
",",ауыл,үйлері,1
салып,өртеген,бір-бір,1
шала,пісіп,қалған,1
шақ,тұр,.,1
де,мынадай,ақ,1
шыққан,соң,көрдім,1
.,Екеуінің,төбелесін,1
еді,.,Баттиып-баттиып,1
ал,масақтар,бытырлап,1
Мен,есікті,ашқанда-ақ,1
апаруға,көлік,болмады,1
",",мысық,?,1
.,13,Әркім,1
қып-қызыл,боп,кетіпті,1
едім,",",түсіме,1
Асылбек,таяп,кеп,1
Аянның,өзі,күнделікті,1
Тек,түнде,ғана,1
қарай,зулата,жөнелді,1
Бірсыпыра,балалар,осы,1
.,–,Менің,1
Сол,кезде,Тұржан,1
Тонының,екі,етегі,1
ақшасын,қалтаңа,салып,1
біреу,.,Ақыры,1
үшінші,соқадағы,бойжеткен,1
Жат,төсегіңе,!,1
барады,екен,.,1
тырп,етпеуші,еді,1
ғана,қайтқан,",",1
кіре,бер,.,1
қатарласып,үнсіз,жүре,1
деп,қақалып-жөтеліп,тұншығып,1
өзіміз,иіскеп,",",1
болса,.,–,1
көрген,күні,сол,1
берер,еме,.,1
:,–,Бүгін,1
ауыр,жаза,жоқ,1
бір,бала,.,1
жалынсаң,",",пысқырып,1
.,Жазға,салым,1
",",жүгіргенде,алдына,1
жақын,өзегің,талып,1
тай,:,«,1
:,–,Асылбек,1
сайын,",",әлгі,1
бүкіл,Ешкіөлмес,баурайын,1
дейін,жер,жыртамыз,1
тарпығандары,",",қасынғандары,1
иісі,шығады,.,1
өгіз,үстіндегі,жалғыз,1
семсер,тұрғанда,зеңбірек,1
–,Қарағым,",",2
жылап,жіберуге,шақ,2
жатты,.,Аяғындағы,1
қалуға,тырысушы,едік,1
.,Лауылдап,жатқан,1
–,Ух,",",1
Өстіп,ертегі,қызығына,1
масақтарды,алып,",",1
тұяқ,ең,",",1
желпіне,тоқтаған,Аян,1
ертегілерінен,де,әлдеқайда,1
борбай,балалар,бір,1
сөздің,мағынасын,сұрап,1
деп,шошып,",",1
.,Аян,үшін,1
ете,қаласың,.,1
ма,",",әйтеуір,1
біреуіміз,:,–,1
.,Көзімді,сәл,1
кейін,ер,жеткен,1
:,–,Мыналар,1
тезегін,жинап,салып,1
Жүгіріп-жүгіріп,жанына,бардық,1
?,–,Бермеймін,1
өзіміздің,иісімізді,өзіміз,1
тұрған,жетілік,шамның,1
қоңыр,таудың,дәл,1
сотқар,бала,еді,1
",",бірімізді-біріміз,итеріп,1
кеп,тұрса,.,1
:,–,Ал,2
",",ендігәрі,шықпастай,1
бойы,анағұрлым,биік,1
қолын,қалтасына,сап,1
сәулесі,ыдырап,қараңғылық,1
айтайын,ба,?,1
алмай,.,Садық,1
бізді,жаңа,ғана,1
«,ағатайлап,»,1
Асылбек,оның,аяғын,1
Аянның,тобығы,тайған,1
керемет,екенін,білмейді,1
қара,көзі,шарасынан,1
қаралы,қағаз,",",1
ертегілердің,бәрін,Аянның,1
",",өзінен,көп,1
шайнап-шайнап,түкіріп,тастайтынмын,1
бір,жағына,қарай,1
да,енді,бұрынғысындай,1
шыққан,даусында,өз,1
Салып,берің,қалай-ей,1
көз,демей,ьылшылдатып,1
да,сол,Аянның,1
Аян,ақырында,:,1
жетелеп,көшенің,басындағы,1
.,...,Қаралы,1
енді,аналарымыз,темекіні,1
деп,қоятын,онан,1
естіп,қоймасын,дегендей,1
Ойынды,тастай,сала,1
.,Ертеден,кешке,1
сіріңкенің,жалғыз,шиімін,1
қаны,бұзылған,.,1
тапқан,сіріңкенің,жалғыз,1
қағып,:,–,1
ата,",",салып,1
Аян,ылғи,темір,1
сөйтіп,әкеағаларымызды,тауып,1
ағытылған,күртесінің,омырауына,1
кеп,қолыңдағы,қамшыны,1
көріп,бұрылды,да,1
кәдімгідей,:,«,1
–,деп,күбірлесе,1
",",оған,пәлендей,1
жетті,.,Армия,1
тастап,ыңқ,еткізді,1
кемпірі,:,–,1
.,Ол,қыпқызыл,1
кір-кір,жұқа,құрақ,1
",",өзінен-өзі,жөнсіз,1
жоқ,.,Ол,1
еш,шаруамыз,жоқ,1
сыбырлай,айтса,да,1
мас,қылғандай,тұла,1
Ауырады,ғой,енді,1
болса,да,біреуге,1
күнделікті,бір,күрешке,1
аяғын,уқалап,",",1
Садық,кілт,тоқтай,1
иісін,сағынбауы,мүмкін,1
оны,тырнауық,дейтінбіз,1
Шыда,",",балам,1
шалдың,үйінің,іргесіне,1
болсақ,",",енді,1
ойлап,шығарған,жаңа,1
",",ол,ауылдың,1
:,«,Желкең,1
:,–,Үйібай,1
кемпір-шалдың,зәресін,алған,1
деп,қуып,жіберді,1
сынған,ештеңесі,жоқ,1
еді,.,Күнде,1
",",ойға,шомған,1
Біз,болсақ,сырғанақтың,1
сұлулық,пен,ақылдылық,1
аяғынан,басына,дейін,1
.,Ол,бұл,1
қарап,:,3,1
берді,.,Өздері,1
Мен,келгенде,Аян,1
таң,атқанша,сандырақтап,1
тырсылдап,ашулы,отыр,1
.,Тіпті,Аянның,1
әдетінше,алыс-жұлысты,сырттай,1
атаманның,қарауына,тең,1
сиқырлы,дүниеге,айналып,1
.,Аян,бізге,1
Жусандытөбе,жақтан,қоңыр,1
Тура,жалғыз,көзді,1
оған,пәлендей,мән,1
дейін,айдасып,барғаннан,1
жақсы,иіс,.,1
Осы,төбелестен,кейін-ақ,1
Иттің,баласы,",",1
онан,үшінші,соқадағы,1
суық,сорған,өңі,1
кеттік,.,Сәлден,1
шанасы,не-ей,",",1
де,",",біреуіміздің,1
Онымен,төбелескісі,келіп,1
",",қозғалып,тұрған,1
жата,берді,.,1
.,–,Ә,1
батпадық,.,Ертеңіне,1
қамшыны,құлаштай,сілтейсің,1
жалынышты,шықты,.,1
.,–,Е,1
ол,ауылдың,шетіндегі,1
",",мейірімсіз,адам,1
дейтін,мұрнын,тыжырайтып,1
екенін,білмеймін,",",1
тұншыға,жүріп,",",1
біртіндеп,ер-азаматтар,қайта,1
жан-жақтан,шулап,қоя,1
суғарып,шөп,сал,1
",",енді,жайғасып,1
.,Түнерген,аспан,1
Аян,.,Біз,1
жатқам,.,Ағамның,1
соң,Аян,жейдесін,1
болды,.,Күзде,1
біткеннің,сауыры,қызыл,1
кейін,Есікбай,оның,1
демінен,шошақ,тау,1
жусанның,иісі,сияқты,1
арманға,шоматынбыз,...,1
ондаған,жылдар,өтсе,1
тұр,",",–,2
орған,қамыс,сияқты,1
ілесе,сыртқа,шықты,1
.,Қосымның,мұрнынан,1
кеттік,.,–,1
боп,тына,қалдық,1
ол,күндіз,де,1
ұғады,.,Әлден,1
сұрап,алуға,батпадық,1
Кейде,кешкілік,бір,1
сенің,.,Аян,1
–,деп,киіп,1
үңгіпүңгіп,жіберіп,",",1
класқа,бардық,.,1
ә,?,–,1
менің,ағамның,орнына,1
қуанышында,шек,жоқ,1
екі-үш,реттен,домалаушы,1
жазып,",",бәріміз,1
шығып,жатыр,.,1
ортаға,ап,",",1
қойды,үлкен,кісіше,1
әкеағаларымызды,тауып,алуды,1
",",жолың,болсын,1
ауырып,",",дойыр,1
",",сен,де,1
