",",тобығыңды,2
",",аяғымды,2
сөзіне,күлімсіреп,1
топырлап,жүгіріп,1
осымен,тынады,1
ондайлардан,сырт,1
салқын,самал,1
күліп,мәз-мейрам,1
аяғынан,",",1
жаман,әліне,1
ұлығандай,үн,1
.,Соның,1
баланың,аяғын,1
бәрбәрі,күннің,1
алмайсың,шойтаңдап,1
тұла,бойды,1
дегендей,көшеде,1
Сонда,",",1
Аянды,көп,1
сүзіп,өтті,1
Мен,келгенде,1
нұсқап,.,1
алмайтынбыз,.,2
",",ақсақ,1
алақанымен,қатты,1
қоймайды,.,2
қарамайтындай,көрінетін,1
",",кешке,2
бөктіріп,талқан,1
шуласып,",",1
қарап,қызықтап,1
күңкілдейтін,.,1
оянып,кетер,1
бойлы,",",1
ер,жеткен,1
ойынға,еш,1
оның,аяғына,1
",",піскен,1
.,Жазға,1
Менің,оянғанымды,1
түседі,.,1
Осылайша,біздің,1
биік,еді,1
легенді,даңғыр-дұңғыр,1
ақылдасып,жүргеннен,1
бір-бірімізді,кимелеп,1
мен,бар,1
үн,қатқамыз,1
Ол,аузы,1
кейін-ақ,ойынның,1
бері,талай,1
қарай,оқша,1
",",бір,6
белдесуге,жібермей,1
ештеңе,айтылмаған,1
апарып,кеу-кеулеп,1
Есікбай,.,3
жетпейтін,.,1
таңырқауын,жасыра,1
қиылғырлар-ай,",",1
–,Ей,3
құз,",",1
Иманжанов,та,1
Сырт,киімін,1
ол,күнде,2
алда,тұрған,1
",",иіскеп,2
Түкпірге,де,1
Таңертең,ояна,1
үңгіпүңгіп,жіберіп,1
тауыстық,.,1
тыңдаған,кезде,1
бастырған,астықтың,1
боп,жатқанмен,1
бастан-аяқ,шұқшия,1
бар,екен,1
.,Осы,2
жарамайды,.,1
фашистерді,тура,1
мыжғылай,түсіп,1
жылқының,кепкен,2
өттім,.,1
мен,жүн,1
.,Садық,3
етіп,өте,1
едік,сол,1
кіріп,кетті,1
.,Рас,1
",",өзі,2
ызғарлы,суығын,1
көрген,күні,1
ерекше,осыны,1
сабаған,.,1
ұзын,көше,1
деп,айқайлап,1
Бірақ,бұл,1
..,»,2
Бірақ,олыр,1
Бәрімізбен,де,1
көпшілігіміз,үйден,1
қарай,қалдық,1
кейін,мен,1
естен,шығаратынбыз,1
.,Жусанның,1
иіскегің,кеп,1
–,Жоға,1
ол,күндіз,1
қабырғасынан,",",1
соң,көзін,1
кейін,Есікбай,2
келдік,.,2
ұстататын,.,1
дегендей,мақтанып,1
араласқан,.,1
бізге,анық,1
тұрған,бала,1
атаманның,қарауына,1
күйде,қозғала,1
салып,жіберем,1
",",жолың,1
партаға,отырғанбыз,1
Бір,қол,1
сөздері,бізге,1
өзінде,де,1
бар,емес,1
–,қара,1
иіскеуге,кірістік,1
қабырғаны,жағалап,1
Соқа,тісі,1
өтті,де,1
аяғым-ай,...,2
пәшиске,берген,1
",",шеттегі,1
–,дестік,1
Жусандытөбе,жақтан,1
.,Қас,1
.,Күні,2
Ол,со,1
Есікбай,мелшиіп,1
шыбындардың,ызыңы,1
көміп-көміп,жіберген,1
ол,зеректігімен,1
",",шаршау,1
қабірінің,басында,1
Қосым,.,2
!,Қаз-үйректі,1
.,Бірекі,1
жел,онан,1
",",бірақ,3
кешкісін,ғана,1
бар,...,1
ұлып,үрді,1
–,Тұржанның,1
топырақ,тұманша,1
Аянның,әжесі,2
өлтірер,.,1
.,Шама,1
Жусанның,иісі,1
ірі,болады,1
",",сыртқа,1
қара,шалбар,1
талай,әйелдер,1
ұйықтап,жатқандай,1
Енді,сіл,1
Аян,әлгінде,1
жүрмін,",",1
көз,жасын,1
алым-жұлым,киінген,1
ызғырық,жел,1
қойды,:,1
менен,он,1
көңілсіз,едік,1
шығып,алдық,1
Тәйт,әрі,1
жамырай,дуылдап,1
ақ,көйлегім,1
Енді,көзіңді,1
менен,кейін,1
бопты,...,3
қамшының,күшімен,1
Өзімше,ақыл,1
Бермеймін,со,1
болса,өзің,1
барып,анадай,1
Жарғақ,сары,1
баракқа,келеміз,1
жақсы,ұғады,1
ердім,.,1
әлгі,екі,1
олардан,шығатын,1
мұнан,ауыр,1
",",бірден,1
аузы,қан-қан,1
пулемет,дегендер,1
",",кімдікі,1
қарап,айтқанына,1
Барлық,әріптерді,1
жуып,",",1
ойнайсың,ба,1
себепті,қаладан,1
..,Мен,1
Қанша,ұйықтағаның,1
жатқан,бойда,1
бір,топ,1
тепті-ай,кеп,1
сүйретіп,солтақтап,1
Кекілін,қара-ей,1
",",жетер,1
кемпірінің,сөзіне,1
жалғыз,тілеуім,1
әлде,шынымен,1
сырғанақты,онан,1
",",сиялы,1
дәл,ұйқыға,1
соң,шалқасынан,1
пен,айран,1
шығайық,та,1
боп,тоңған,1
түсіме,кірді,1
ұры,ит,1
бұзылды,»,1
де,қызық,4
қалуға,тырысушы,1
құрсаулы,бәнкеге,1
тәуір,болғанша,1
мен,тұрған,1
аз,ба-ей,1
үйіне,жиналған,1
сол,үңгіртаудың,1
пешке,қояйын,1
дәнді,мен,1
сазданып,басқан,1
Әлгі,шал,1
",",осының,1
бізге,.,1
қиын,да,1
.,Ол,18
",",ішекті,1
қарап,тұрғанына,1
ойлап,кеп,1
қалғанның,өзінде,1
Жоқ,",",1
салп-сұлп,етіп,1
күйде,бізге,1
даусы,:,1
Мен,де,2
.,Құжынаған,1
Аян,оның,3
тобығы,тайып,2
жинап,салып,1
айтатын,дауыс,1
қайтса,да,1
шешпек,боп,1
.,Әлі,2
түтеп,",",1
.,Анадай,1
ойнадық,.,1
білегінен,қап-қара,1
зорға,жетеді,1
беріп,жүрмін,1
жия,алмай,1
шыққысы,келмей,1
иісі,содан,1
Темекі,тартып,1
ертегі,айтқанда,1
жатып,ұйықтап,1
жеті,өткен,1
",",болды,2
қолын,бұрап,1
",",кейін,1
суға,түсіп,1
шағы,еді,1
–,қораның,1
бастай,жөнеледі,1
деп,",",5
соғыста,жүрген,1
бір,партаға,1
оңынан,баяу,1
біреу,«,1
әзер,тапқан,1
бойы,жентектеліп,1
бере,дәл,1
Түу,",",1
шығару,оңай,2
",",өзінен-өзі,1
жұқалаң,қызғылт,1
.,Күзде,1
бақытқа,кенелгеніне,1
бір,сәтте,1
не,десем,1
киіз,төселген,1
Ақыры,қолымыз,1
",",басынан,1
Суға,түспей,1
алуға,батпадық,1
еткен,көк,1
кезде,қотыр,1
Аянды,жатқызды,1
балалар,еліккіш,1
иінінен,алқына,1
",",түтінді,1
қиылсын,сенің,1
бір,сүзіп,1
оқ,жұлып,1
бұл,күні,2
Анау,сиырды,1
өткенімізге,көңілі,1
секіріп,түскен,1
ап,:,1
әрмен,жамандайтын,1
от,жанып,1
қас,батырдай,1
кішкентай,төмпешік,1
оны,қару,1
бүйтіп,жағасына,1
жатқанда-ақ,біздің,1
.,Бірсыпыра,1
«,міне,1
Қара,жолдың,1
де,кірді,2
–,Ой,5
мінген,.,1
деп,ентелеп,1
етбетінен,түсіп,1
өзіміз,жайғаса,1
И-и,",",1
.,Әлден,2
тыныстап,",",1
үйлерінен,арба,1
шыда,...,1
дірдектеп,",",1
шананың,өзі,1
бесіктен,беліміз,1
шана,күніне,1
ішінде,әріптерді,1
тек,менің,1
",",маубас,1
да,жататын,1
деді,атам,1
мен,кешкі,1
жағы,аласа,1
онан,«,1
Аңызақ,жел,1
көңілді,",",1
құлақ,салмайтын,1
Кекіліміз,жоқ,1
аш,.,1
кейін,басқа,1
осындай,бір,2
итеріп,қап,1
Төбе,құйқаны,1
да,басу,1
қарай,атып,1
...,«,1
естисің,.,1
",",шала,1
сетіней,бастайтынбыз,1
боп,қатып,1
салулы,",",1
25,Сары,1
көктем,кезінде,1
ал,Есікбай,1
бізді,төрге,1
бастайсың,.,1
өзі,күнделікті,1
.,Тобығы,2
ертегісін,бастады,3
",",өрт,1
...,Мұнан,1
де,еріксіз,1
әлі,...,2
кетіпті,ғой,1
Тек,бір,1
мөлт-мөлт,етіп,1
болушы,едік,1
таңырқап,.,1
тұрды,.,9
боп,қара,1
деп,өз,1
майға,бөккендей,1
бар,екенін,1
оған,қарайлайтындай,1
кеткен,соң,1
боп,едік,1
темекіні,мен,1
көзі,жасаурап,2
болсаң,нағыз,1
осылар,",",1
мінезі,бізді,1
қолын,отқа,1
шығар,",",1
етіп,",",3
11,ертегісі,1
тырнауық,дейтінбіз,1
өзіміздің,ауылдың,1
ашулы,отыр,1
тек,басқамыз,1
жүгіріп,сынық,1
шалып,қалды,1
дос,болуды,1
тастай,сала,1
тап,терезенің,1
сырттай,қарап,2
тыржитып,қойды,1
қалғи,бастайсың,1
Бапайдың,есігінің,1
шыдайсыңдар,?,1
қараған,кезде,1
кенелгеніне,шын,1
бүкіл,ауылды,2
астына,шөп,1
қапты,.,1
Нені,қиратып,1
тобығын,тайдырып,1
",",арасында,1
көзіне,түсіп,1
ауылдың,жоғарғы,1
бойымызды,жазып,1
бұрылды,.,1
",",мүмкін,1
",",астында,1
терге,түсе,1
тұратын,.,1
ағасы,тезірек,1
бүктеп,ышқыр,1
иіскеп,көрші,1
бері,өткен,1
–,Сырғанақ,1
ұзын,темекісін,1
боп,қозғала,1
әлдеқайда,қызықты,1
қарың,үзілердей,1
тезегін,шылым,1
–,дегем,1
кешкі,қорегі,1
қайта,жарбиясың,1
шана,сүйретіп,1
қарады,.,2
қар,жауған,1
қалмай,далбақтап,1
хатты,үсті-үстіне,1
көпке,дейін,1
жылап,келеді,1
сызылта,шырт,1
әкелген,сүтін,1
Тұржан,жүгіріп,1
жүгірдік,.,1
бір-бір,дойыр,1
десем,",",1
",",кім,1
Аян,нанды,1
деп,үйден,1
Үйге,кіре,1
.,Адам,2
Маған,қарады,1
",",кеше,1
құдайы,көретінбіз,1
аяғымды,ағам,1
лақтырып,",",1
.,Қар,1
реттен,домалаушы,1
мұрнынан,қан,1
қара,топыраққа,1
те,үлгердік,1
дүбірлеген,не,1
тастайды,.,2
",",шана,2
де,бірдей,1
борбай,балалар,1
күнделікті,бір,1
тегіс,:,1
ойлап,шығару,2
шыдар,ма,1
жападан-жалғыз,ойнайды,1
шөпке,аунатып,1
етігімен,теуіп,1
жүгіретін,",",1
сыбап,боқтап,1
алдында,қыр,1
баруды,",",1
–,4,1
Тек,түнде,1
күні,де,1
ауырып,",",1
жатқан,күйде,1
",",шіркін,1
жер-көкті,басына,2
Кәне,",",1
жетімнің,көрген,1
балалар,көзімізге,1
жоғарғы,жағындағы,1
",",менен,2
мағынасын,сұрап,1
жүгіріп,әлгінің,1
біткеннің,құдайы,1
пышақтың,қырындай,1
алып,.,1
беремін,",",1
кетсем,апам,1
қалшылдап,",",1
болсақ,шөп,1
оның,қолын,1
деп,қағытып,1
болған,соң,2
.,Қызараңдай,1
ғой,жақында,1
қайта,кірістік,1
барын,да,1
қызған,сайын,1
кейін,",",1
",",төңірекке,1
",",үйге,1
қомағайлана,түтінді,1
келген,мұғалім,1
бас-аяғы,бірер,1
жанында,қалдым,1
алады,.,3
",",оған,3
тайғанда,",",1
шыққан,бір,1
Күні,бойы,2
ақшасын,салып,1
ұялағаны,сонша,1
тұрып,кетті,1
жазында,көшіп,1
әй,кеп,1
",",өзіміз,1
нанды,көргенде,1
қалтқысыз,сендіретіндей,1
шошақ,тау,1
жаңа,ғана,1
әкеп,берді,1
тағатың,жетпейтін,1
ертегілерінде,болушы,1
жаттап,",",1
айналдырдық,.,1
көзі,қанталап,1
ұл,мылжың,1
бүгінге,осымен,1
сорып,алды,1
деймін,",",1
жасаурап,отыратын,1
Мен,беріп,1
үрлеп,қойып,1
қоршалай,тұра,1
етене,боп,1
Ауыл,жақтан,1
қуысқа,келеді,1
«,а,1
аяғынан,басына,1
–,Садық,1
пәлендей,мән,1
қаңырығымыз,түтеп,1
ақыры,күрсініп,1
тапқан,сіріңкенің,1
Тек,әлдебір,1
қарт,кісі,1
Сонан,кейін-ақ,1
бұл,Өржанның,1
қоямыз,.,1
енді,бұрынғысындай,1
қарамай,",",1
әлі,бәріңе,1
Тайбурылындай,ұшатын,1
Сорлы,жетімнің,1
дағды,бойынша,1
:,18,1
қапас,",",1
ә,?,3
неше,түрлі,2
шанамен,ылди,1
бастаған,.,1
иісті,сөз,1
жаққа,жаутаңдап,1
нұсқап,:,1
етегінен,иіскеді,1
сайын,үйінен,1
сол,Тұржан,1
де,сөйлем,1
арманға,шоматынбыз,1
суық,сорған,1
жата,жабысатынбыз,1
",",бірде,2
.,Менен,1
шығып,пальтоны,1
жаннан,артық,1
бір,жетім,3
Біз,",",6
боп,алға,1
»,дегендей,1
бірдей,топырлап,1
...,Менің,1
уралап,»,1
гүрілдеп,",",1
көннен,тігілген,1
кіржитіп,:,1
өңшең,бірөңкей,1
көргендей,болам,1
бірдей,ағып,1
қоршалай,тұрмыз,1
қайттік,",",1
...,Тағы,1
Әркім,іштей,1
тым-тырақай,қаша,1
басқалардан,жырылып,1
қыр,көрсеткісі,1
өткен,кемпір-шал,1
көрісіп,",",1
12,өзің,1
гөрі,аласа,1
",",Есікбайды,1
«,ойбай,1
сөйтіп,",",1
тұрғандай,көрінеді,1
",",дірілдей,1
әркім-ақ,ойлай,1
масақтарды,алып,1
білінгеннен,бастап,1
түсіп,",",9
.,Мен,14
біреуге,беріп,1
",",шаңытып,1
...,Қаралы,1
шығарып,салды,1
сығырайып,тұрған,1
түкпірге,қарай,1
деді,Садық,2
–,Түсеміз,1
іліп,қой,1
бақырып,үйіне,2
Аянның,бетіне,1
–,Алатын,1
аунатып,",",1
Сен,тек,1
тіл,бітіпті,1
ендігәрі,шықпастай,1
Менің,ағамда,1
",",көзіміз,2
тұманша,қалқып,1
сорып,қойып,1
.,Бірақ,16
сұлай,кетеміз,1
.,Үгіпүгіп,1
аяғым,қатты,1
қап-қараңғы,",",1
Иттің,баласы,1
іштей,сүйсіне,1
",",тек,4
осы,арада,1
үйінен,әкелген,1
»,білдірмеуге,1
соң,біздің,1
жан,салмайтын,1
да,өз-өзінен,1
.,Көпке,1
түсіп,көзі,1
кісіше,.,1
күлкіден,қиқылдасып-шиқылдасып,1
күні,балалар,1
жолдас,болды,1
гүрілдетіп,шанамен,1
аман,бол,1
кірдік,.,1
ертегіні,ойлап,1
",",кемпір-шалдың,1
арман,еткендей,1
кезде,Аян,1
көргендей,бәрімізге,1
шоқысы,енді,1
темекі,ұрлап,3
Әжесі,өлгенге,1
бірақ,шикі,1
сүйретіп,",",2
май,топырақ,1
қарай,оқтана,1
қанаты,күнге,1
екен,»,2
түскен,.,2
шайқып,теппей,1
етіп,үн,1
тура,жаздыгүні,1
жаңа,баланың,1
белінен,қапсыра,1
қалпында,бәріміздің,1
сырғанауға,беріп,1
отырам,.,1
",",бірлі-жарым,1
.,Жалғыз,2
кетті,ме,1
ұстап,",",1
таңып,тастады,1
сабағандай,көміп-көміп,1
қана,тиетін,1
«,Бұл,1
",",зулап,1
қарап,өтті,1
ешкі,сирақтандырып,1
бүктеліп,шырқырап,1
кемпірі,әкелген,1
көзіміз,бен,1
де,үйрендік,1
алып,желпіне,1
бәріміздің,шанамызды,1
жағындағы,шұңқыр-тоспаны,1
Аянды,көргендей,1
Менің,көкемнің,1
деп,тістенетін,1
айтатынын,білгеміз,1
Іскерден,біртіндеп,1
станцияға,дейін,1
бергендей,болушы,1
",",қол-аяғы,1
қызуы,бәсеңсіген,1
қалдырмай,сыбап,1
көзі,қанталағандай,1
ал,сен,1
Шетте,отырған,1
құлақтан,шет,1
қабағын,кіржитіп,1
балаларды,тамсандыра,1
толмай,:,1
оның,ертегі,1
қапты,»,1
семсерге,қызығып,1
сыңсып,",",1
Ол,да,2
шыққан,ащы,1
көлденең,сүйретіп,1
...,О,1
ойнайды,.,1
да,жусанның,1
ойындарға,араласпай,1
қарай,сырғанақтың,1
қаным,бұзылып,1
Аянның,ертегісі,2
тығып,жіберіп,2
де,ердік,1
салғызғандай,қалай,1
.,Ғажап,2
кешегіден,де,4
.,Осылайша,2
",",қойыңдаршы,1
Кейде,әжесінің,1
.,Сөзді,1
киімін,жұлып,1
төрт,бүктеп,1
",",12,1
.,Шетімізден,2
жазып,",",2
Аянмен,бірге,1
«,Шіркін,1
Аянға,шанасын,1
айқайлады,.,1
шаңын,бұрқылдатып,1
шыдамай,Аянға,1
.,Аңызақ,1
жас,парлайды,1
үнін,естимін,1
–,Ә,1
",",өне,1
түк,көрмегендей,1
ер-азаматтар,қайта,1
екі-үш,рет,1
»,Осы,1
Мен,бүйтіп,1
Ойынның,осындай,1
салбырап,кете,1
батырдай,сезінуші,1
ойынға,Аянның,1
",",жазылып,1
күйде,екі,1
қуанышты,үнмен,1
етіп,орады,1
.,Тіпті,4
екі,ертегіні,1
жиі-жиі,тартып,1
Есікбай,:,2
қорқыраған,демінен,1
дауыстай,сөйледі,1
дүбірі,дәл,1
ап,тағы,1
міне,",",1
деп,еліктіре,1
жіберген,екен,1
шолақ,танауын,1
ғана,сабанмен,1
ауыл,үйлері,1
жылқылардың,күтір-күтір,1
Ур-ра,!,1
бізге,жалтақтай,1
ғой-ей,",",1
жатыр,",",2
ортасында,төбелеспеймін,1
жылағың,келеді,1
батқанша,салп-сұлп,1
күні,өте,1
әлімжеттік,етіп,1
Ой-бай,!,1
ештеңені,көрмесек,1
айрылғандар,.,1
шытып,",",1
айтам,",",1
жабылған,.,1
Сол,дәумен,1
қараңғы,.,1
темекіні,қиындау,1
тек,анадайдан,1
.,Баттиып-баттиып,1
бала,тірі,1
таусылмай,ешкім,1
деді,томсырайып,1
тау,тұрады,1
қарай,сүйрете,1
ұмытып,кетіппіз,1
дойыр,қамшыны,1
астында,жатып,1
»,–,10
бесінші,күні,1
келе,жатқан,4
Арт,жағы,1
өзінен,көп,1
орады,да,1
деді,Аян,2
кететін,.,1
жіберіп,құшырлана,1
реттен,теуіп,1
шанамды,нұсқап,1
отша,жанып,1
өтіп,дірдектеткен,1
.,Басын,1
қарап,тұрғанға,1
Есікбай,Қосымның,1
атқанша,сандырақтап,1
қарап,мен,1
дейді,ғой,1
үстінде,сексиіп,1
ғана,тік,1
өзі,айтып,1
оңай,емес,1
қара,пальтоны,1
жайылған,мал,1
ертегісін,тыңдаған,1
қалтамның,түбіндегі,1
жыламайды-ей,?,1
Екеуіміз,қатарласып,1
беріп,жүрдік,1
ертең,соғыс,1
соң,қабағын,1
тік,келуші,1
ұрлап,алып,2
дегем,.,1
.,Балалардың,1
Өзара,сыбырласқан,1
тұсына,жеткенде,1
дауыс,шығарған,1
соң,жасырынып,1
ашқандай,:,1
қол,бригадир,1
бойынша,Қосым,1
бәріңе,хат,1
",",әй,1
ұшып,өте,1
жазып,тұрамын,1
бастап,күнде,1
.,Сәлден,4
жыламай,бақ,1
.,Кейін,1
аспанға,қарады,1
кепті,",",1
тартумен,титықтап,1
түскенімен,таулы,1
Ертегі,тыңдайсыңдар,1
шоқысына,көз,1
өзіміздің,бар-жоғымызды,1
іш,.,1
жақтан,соққан,1
.,Жер,1
тағдырына,байланысты,1
жағасына,тұмсығын,1
менсінбегендей,ернін,1
алқымынан,бүре,1
тағайындалғаннан,кейін,1
шұқылап,босағада,1
жусанның,иісі,9
болсақ,сырғанақтың,1
әлгінің,қасына,1
салып,өртеген,1
отырған,Садық,1
қозғалып,шошайған,1
еді-ау,",",1
қолыңның,құнын,1
далбақтап,жүгіріп,1
тұрған,Есікбай,2
Құз,іші,1
деп,есірген,1
Қуанғанынан,ол,1
отырған,балалардың,1
алатын,.,1
боп,тына,1
ұзағырақ,жатты,1
қағаздар,да,1
Бәріміз,алқа-қотан,1
мүміркегеннен,амалсыз,1
қыбырлаған,балаға,1
кеп,шаналарымызды,1
үрлеп,тұрды,1
жайғаса,отырып,1
.,Лауылдап,1
Ой,есіркі,1
ұмытылмас,.,1
кезімізде,соқа,1
деп,бөсті,1
қойды,да,1
талай,ондаған,1
қайыстай,қатқан,1
оған,.,2
қалжырай,шыққан,1
көңілді,еді,1
бытырлап,кететін,1
уқалап,",",1
екі-екіден,жұптасып,1
–,Жат,1
колхоз,жұмысына,1
қыс,түсіп,1
.,Сүйреткен,1
деді,?,1
жарқырағандай,боп,1
Алғашқы,күндері,1
қайтқандар,:,1
өзің,кейін,1
Сыбырлай,шыққан,1
білеміз,.,1
Бұл,ойынға,1
отырады,.,1
деген,Аян,1
–,Қорғары,1
Тобығы,тайған,1
жатқандай,дүбір,1
өлгім-ақ,кеп,1
соғыс,бітеді,1
құзды,ғажайып,1
тез,жаттап,1
...,тура,1
күлімсіреп,.,2
едік,...,1
Қазір,сол,1
босағада,тұрдым-тұрдым,1
құсап,ұлып,1
әке-шешеден,түк,1
қағаз,бен,1
асқар,таудың,1
Жақсыдан,қалған,1
тегіс,тізбелеп,1
өткен,соң,2
мазмұны,да,1
бастаған,",",1
екі,иіні,1
күлісіп,",",1
пен,төрдей,1
жауабымызды,күтпестен,1
мұғалім,келмеді,1
ете,қалғанның,1
алдында,түсімде,1
ғажайып,бір,1
иіскеп-иіскеп,алды,1
Орнынан,тұрып,1
бітіпті,",",1
әріптерді,тегіс,1
Өзі,айтқаннан,1
апарып,",",1
Ертегі,ойлап,1
аузымен,кезек-кезек,1
не,",",1
соң,Бапайдың,1
Бұл,ат,1
отырған,Қосымды,1
жалына,дауыстай,1
шанаңды,кесе-көлденең,1
шанам,сынып,1
.,Біраз,1
.,Тұтасқан,1
қанат,бітеді,2
іргесінде,жүргендей,1
Тура,жалғыз,1
айдасаңшы,өгізіңді,1
алпысқа,дейін,1
теріс,айналып,1
бір-бір,шолып,1
бара,жатыр,1
.,Өңі,1
–,Хат,1
әлсіз,",",1
дейді,Аян,1
шулап,қоя,1
қақалып-жөтеліп,тұншығып,1
дуылдап,соғыста,1
жинайды,.,1
соң,киімімізбен,1
сезінуші,едік,1
алудан,бас,1
дәл,астымыздан,1
тығыла,түсетінбіз,1
",",дию-перілер,1
тыртығы,өмір,1
.,Киініп,1
өтсе,де,1
анау,",",1
үнсіз,қарсы,1
төңірекке,жалтақтай,1
–,деп,76
Біз,қараған,1
",",жүріп,1
оған,шанасын,1
ойбайлап,жатты,1
дейін,шана,1
кеп,",",6
қарай,жүгірдік,1
боп,қалатын,1
",",тұқым,1
қойып,",",7
кекіл,шашын,1
тезірек,неге,1
жайғасып,отыра,1
жиналған,қатын-қалаш,1
Аянды,ортаға,1
басында,ойнадық,1
қағазға,түсіріп,1
тыңдағанда,Аянның,1
Аян,оған,1
қарап,шықтық,1
мал,қайырып,1
",",маңдайындағы,1
Былай,шық,1
қуанышты,хабар,1
қалай,ауыратынын,1
ешкімге,ерекше,1
қайтқан,",",1
қиындау,жерге,1
айтамын,",",3
шаршау,",",1
сен,өзі,1
",",қозғалып,1
жылы,болады,1
көрдім,",",1
...,Мен,1
жерде,Аянға,1
–,дәл,1
жөнелді,.,3
ана,жақта,1
өте,шықты,1
қатты,батып,1
–,соғыс,1
Жесір,әйелдер,1
.,Суы,1
жүретін,Есікбай,1
балалар,осы,1
Аян,сырғанақты,1
",",бәрбәрі,1
несі,.,1
артына,жабысып,1
–,Бермеймін,1
қасына,келдік,1
ішекті,түйнеген,1
кейін,жетім,1
не,бір,1
шықты,.,8
Таста,әрі,1
Асылбектің,кемпірі,1
Кирзі,етіктің,1
Дір-дір,етіп,1
тоқтадым,...,1
ұйықтасымен-ақ,Аян,1
Қойшы,",",1
Біз,өгіз,1
:,шуылдаған,1
төбелесін,көру,1
айналып,кетіп,1
атысып,ойнады,1
",",жылы,1
шанасын,сүйретіп,1
",",қар,1
Ол,әжесі,1
еді,ғой,1
қара,бала,1
енді,бір,1
шанамен,сырғанаудың,1
балаға,тамақ,1
зырқыраған,шананың,1
тұрып,оған,1
бәріміз,",",1
да,болса,1
төр,алдына,2
сылады,.,1
Шіркін,",",3
көріп,отырғандай,1
таластыра,алмайтынбыз,1
тымырсық,күнде,1
бөліне,бастадық,1
?,Ондай,1
деп,сұрайды,1
келмеді,.,2
келмей,",",1
мына,сүтті,1
деп,ертегісін,1
алайын,деп,1
қалқып,барып,1
–,Ауырады,1
жоқ,",",9
басқан,сайын,1
деп,менің,2
тыңдағанды,ғана,1
.,Аянды,1
шақта,барып,1
оны,тырнауық,1
соң,әлгі,1
жаппастан,",",1
соқадағы,әйел,1
жамылып,жатамын,1
деп,түйетінбіз,1
төбесі,күзде,1
танауды,жарған,1
талқаннан,жасалған,1
бір,түйді,1
екен,деп,2
жеттім,.,2
",",қайда,1
алқына,тұрып,1
шайларын,ішіп,1
сөзін,сыбырға,1
көсіте,асап,1
–,ешкіммен,1
бір,уыс,4
көбейіп,",",1
қойды,ол,1
алмапты,.,1
кезде,",",7
екеуі,де,1
мұнан,кейін,1
айқайлап,еңіске,1
Кейде,кешкілік,1
ең,соңын,1
соң,басынғаны,1
Асылбек,оның,1
",",онда,1
қолыңнан,именшектеп,1
зарлы,жоқтау,1
жігіт,боп,1
Сондықтан,«,1
Ол,–,1
үйдегі,жалғыз,1
сатып,ақшасын,1
тұрған,шелек,1
сөзіне,қарап,1
сәтке,дәл,1
он,шақты,1
Бір,түрлі,1
қалтасына,тықты,1
–,ей,1
әке-ағамызға,хат,1
Қалай,біледі-ей,1
кейбіреулеріміздің,үйіміз,1
бұрқылдата,лақтырып,1
салғызам,.,1
болды,.,10
шошимын,...,1
жарқ-жұрқ,еткізіп,1
жарбиясың,.,1
да,тепті-ай,1
кемпірлер,",",1
сұрап,алуға,1
»,",",13
",",шыда,1
.,Таң,1
«,Шіркін-ай,1
жұптасып,",",1
",",түсейік,1
",",мұнан,2
Аян,үшін,1
соғып,тұрды,1
шошып,",",1
",",қалтасының,1
бас,киімін,2
",",пысқырып,1
менің,шанам,1
жылтырап,",",2
келтіргем,жоқ,1
сөйтіп,әкеағаларымызды,1
:,8,1
тына,қалдық,1
–,Қойсаңшы,1
әліміз,құрып,1
арасынан,сызылта,1
",",Қосымды,1
кемпірі,апаммен,1
бір-екі,рет,1
кеп,шананы,1
Сөзді,неден,1
тағы,ағамды,1
Іргеге,қарап,1
майымен,Аянның,1
сала,бәріміз,1
суырып,алатын,1
ылғи,:,1
болам,.,1
жаутаңдап,",",1
Қаралы,қағазды,1
Мұратбеков,Жусан,1
Бапай,шалдың,3
бол,.,1
",",жалғыз,2
Келген,күні-ақ,1
.,Өне,1
сылай,берді,1
Мұнан,әрі,3
.,Ап-арық,1
–,деу,1
Ешкіөлмес,шоқысы,2
.,Бір-екі,1
",",жарайды,1
тай,:,1
ей,",",2
жабысып,ап,1
.,Анау,1
тезегін,жинап,1
шөп,тарту,1
ойға,шомған,2
кездесуші,еді,1
ұшында,бұлдырап,1
тұрады,да,1
қызығына,кіріскенбіз,1
жайшылықтағыдан,әлдеқайда,1
",",ей,1
шала,піскен,1
Лауылдап,жатқан,1
тірі,болуы,1
аяғымды,салып,1
аздай,",",1
тұрған,Ешкіөлмес,2
",",Аянның,7
деп,айқай,1
қарай,жүгірді,1
шалдың,үйіне,4
тәтті,ойға,1
–,Қойшы-ей,1
өз,бетінше,1
оған,пәлендей,1
дәл,етегінде,1
ертегілер,еді,1
жүргендей,",",1
тыңдама,.,1
тұсынан,«,1
ит,талағандай,1
бұтаның,басына,1
таянған,.,1
да,ісіңкі,1
қар,күні,1
ілулі,тұрған,1
Ал,мына,1
сияқты,жақсы,1
естіп,те,1
Бригадир,боп,1
не-ей,?,1
тамақ,берші,1
",",бұрқылдата,1
содан,екі,1
күлкілдеп,ісіп,1
деп,шанаңды,1
",",керіліп-созылып,1
біткенше,шай,1
төбелескенде,ылғи,1
сілтеген,көк,1
",",өй,1
ісіңкі,.,1
деді,олар,1
қаласың,.,1
боп-боз,есігінің,1
қойды,атам,1
қыржыңдағаны,болмаса,1
сайын,",",2
шіркін,",",1
.,Қызық,1
да,айтшы,2
шыға,келсе,1
